probability_up,signal
0.53978723,HOLD
0.5509373,HOLD
0.3352193,SELL
0.5090438,HOLD
0.5402589,HOLD
0.42927757,HOLD
0.5040159,HOLD
0.51871103,HOLD
0.5558373,HOLD
0.544832,HOLD
0.51145226,HOLD
0.4920505,HOLD
0.51093495,HOLD
0.50332147,HOLD
0.5375422,HOLD
0.56258285,HOLD
0.5277837,HOLD
0.527219,HOLD
0.5013432,HOLD
0.5227994,HOLD
0.527185,HOLD
0.54001373,HOLD
0.5134988,HOLD
0.50994736,HOLD
0.5217813,HOLD
0.5060621,HOLD
0.5040952,HOLD
0.53758126,HOLD
0.50638664,HOLD
0.5103326,HOLD
0.5093433,HOLD
0.52195036,HOLD
0.5216656,HOLD
0.49854103,HOLD
0.52427197,HOLD
0.5161132,HOLD
0.54171747,HOLD
0.5067394,HOLD
0.51913464,HOLD
0.5203785,HOLD
0.53052497,HOLD
0.49854103,HOLD
0.51138294,HOLD
0.5128709,HOLD
0.5244427,HOLD
0.52262455,HOLD
0.56198865,HOLD
0.52047855,HOLD
0.5122422,HOLD
0.52283376,HOLD
0.50612265,HOLD
0.50210077,HOLD
0.5445192,HOLD
0.49782276,HOLD
0.52789855,HOLD
0.58054996,HOLD
0.4683811,HOLD
0.41418004,HOLD
0.55033004,HOLD
0.56852216,HOLD
0.48301893,HOLD
0.5596516,HOLD
0.4393747,HOLD
0.58769584,HOLD
0.3457933,SELL
0.5551884,HOLD
0.52824503,HOLD
0.47999528,HOLD
0.5253269,HOLD
0.51607573,HOLD
0.51903474,HOLD
0.4958515,HOLD
0.46755072,HOLD
0.55700696,HOLD
0.50518453,HOLD
0.48350284,HOLD
0.5439722,HOLD
0.46997404,HOLD
0.4660548,HOLD
0.4709336,HOLD
0.49762696,HOLD
0.459878,HOLD
0.46488923,HOLD
0.58619857,HOLD
0.53886235,HOLD
0.5300809,HOLD
0.45655736,HOLD
0.52732456,HOLD
0.5244434,HOLD
0.503563,HOLD
0.52367675,HOLD
0.50113285,HOLD
0.5132495,HOLD
0.40489358,HOLD
0.4964929,HOLD
0.52783746,HOLD
0.5070774,HOLD
0.5119591,HOLD
0.53951627,HOLD
0.5611747,HOLD
0.5037944,HOLD
0.4984047,HOLD
0.5101693,HOLD
0.5162103,HOLD
0.50873715,HOLD
0.51526946,HOLD
0.5013603,HOLD
0.5287635,HOLD
0.5304111,HOLD
0.5053201,HOLD
0.51942134,HOLD
0.50273603,HOLD
0.5002574,HOLD
0.5053867,HOLD
0.5312271,HOLD
0.5147706,HOLD
0.5215444,HOLD
0.50965524,HOLD
0.5094467,HOLD
0.5755086,HOLD
0.4972795,HOLD
0.46306378,HOLD
0.5238681,HOLD
0.56855553,HOLD
0.4911083,HOLD
0.4906713,HOLD
0.5482657,HOLD
0.4957363,HOLD
0.52397674,HOLD
0.6033012,BUY
0.5726526,HOLD
0.53858364,HOLD
0.5908564,HOLD
0.56841004,HOLD
0.2944036,SELL
0.55053663,HOLD
0.5543384,HOLD
0.5166967,HOLD
0.56170523,HOLD
0.4004439,HOLD
0.59643376,HOLD
0.626473,BUY
0.46325517,HOLD
0.5727793,HOLD
0.48803118,HOLD
0.47572848,HOLD
0.4597874,HOLD
0.5903895,HOLD
0.49287343,HOLD
0.50898945,HOLD
0.51776195,HOLD
0.58547276,HOLD
0.564284,HOLD
0.5529266,HOLD
0.585919,HOLD
0.50023997,HOLD
0.5262047,HOLD
0.5115139,HOLD
0.5340235,HOLD
0.5292653,HOLD
0.61208594,BUY
0.5647836,HOLD
0.5138953,HOLD
0.62723464,BUY
0.46979326,HOLD
0.6068384,BUY
0.51778954,HOLD
0.53271854,HOLD
0.58469695,HOLD
0.55303013,HOLD
0.60777044,BUY
0.44266725,HOLD
0.5464557,HOLD
0.49193192,HOLD
0.3183136,SELL
0.45776892,HOLD
0.49027506,HOLD
0.5210313,HOLD
0.5263083,HOLD
0.5048377,HOLD
0.510381,HOLD
0.5010371,HOLD
0.54108757,HOLD
0.4819775,HOLD
0.5155156,HOLD
0.5279661,HOLD
0.54174984,HOLD
0.51293355,HOLD
0.5332424,HOLD
0.5180584,HOLD
0.535098,HOLD
0.52871555,HOLD
0.5371449,HOLD
0.50534767,HOLD
0.51639813,HOLD
0.47366056,HOLD
0.52964467,HOLD
0.5291255,HOLD
0.4791484,HOLD
0.48799542,HOLD
0.48897633,HOLD
0.5208893,HOLD
0.46674198,HOLD
0.5199588,HOLD
0.497715,HOLD
0.53610593,HOLD
0.5276432,HOLD
0.5039865,HOLD
0.53306174,HOLD
0.48580384,HOLD
0.5245444,HOLD
0.531685,HOLD
0.49608085,HOLD
0.50909466,HOLD
0.539636,HOLD
0.51480824,HOLD
0.5055992,HOLD
0.51269436,HOLD
0.527447,HOLD
0.4948672,HOLD
0.5087845,HOLD
0.52470976,HOLD
0.5170829,HOLD
0.53088844,HOLD
0.5253253,HOLD
0.5001689,HOLD
0.5166795,HOLD
0.5443011,HOLD
0.5244631,HOLD
0.5345444,HOLD
0.52376425,HOLD
0.5121937,HOLD
0.50828934,HOLD
0.5104929,HOLD
0.51830554,HOLD
0.5112191,HOLD
0.53810805,HOLD
0.5248172,HOLD
0.5191954,HOLD
0.5293429,HOLD
0.49911514,HOLD
0.5011137,HOLD
0.486877,HOLD
0.55063915,HOLD
0.49718848,HOLD
0.5142977,HOLD
0.51632535,HOLD
0.5322305,HOLD
0.5216759,HOLD
0.5461669,HOLD
0.51331794,HOLD
0.53458345,HOLD
0.5358792,HOLD
0.55142117,HOLD
0.5106203,HOLD
0.543024,HOLD
0.37213612,SELL
0.6052158,BUY
0.5164888,HOLD
0.49121362,HOLD
0.6224017,BUY
0.47450775,HOLD
0.5444524,HOLD
0.49261448,HOLD
0.5001526,HOLD
0.5551561,HOLD
0.5465945,HOLD
0.60337275,BUY
0.47813103,HOLD
0.50136906,HOLD
0.52425027,HOLD
0.5343817,HOLD
0.52309924,HOLD
0.51524615,HOLD
0.54683566,HOLD
0.5113518,HOLD
0.5100322,HOLD
0.52942127,HOLD
0.507986,HOLD
0.53371245,HOLD
0.5039764,HOLD
0.49565488,HOLD
0.50381756,HOLD
0.49374342,HOLD
0.5127159,HOLD
0.45395872,HOLD
0.53007,HOLD
0.48062694,HOLD
0.49436867,HOLD
0.5423534,HOLD
0.55161595,HOLD
0.45207745,HOLD
0.5622114,HOLD
0.5698351,HOLD
0.50503415,HOLD
0.49256104,HOLD
0.51816,HOLD
0.5118715,HOLD
0.54690236,HOLD
0.3877755,SELL
0.49618065,HOLD
0.53566194,HOLD
0.51055485,HOLD
0.5292177,HOLD
0.5175306,HOLD
0.52270496,HOLD
0.5889045,HOLD
0.28296754,SELL
0.4476822,HOLD
0.5646783,HOLD
0.5132733,HOLD
0.5100456,HOLD
0.58778733,HOLD
0.5956156,HOLD
0.62715256,BUY
0.46458253,HOLD
0.3394677,SELL
0.5244914,HOLD
0.52832204,HOLD
0.43982607,HOLD
0.3735659,SELL
0.4779031,HOLD
0.53452456,HOLD
0.4811627,HOLD
0.49130997,HOLD
0.48910427,HOLD
0.576865,HOLD
0.4889258,HOLD
0.52869135,HOLD
0.5192783,HOLD
0.48720312,HOLD
0.5588724,HOLD
0.48674828,HOLD
0.49184424,HOLD
0.52442765,HOLD
0.5428658,HOLD
0.472454,HOLD
0.5340322,HOLD
0.57283574,HOLD
0.48305392,HOLD
0.5290758,HOLD
0.57324517,HOLD
0.5333881,HOLD
0.57283574,HOLD
0.59350646,HOLD
0.4770591,HOLD
0.5406317,HOLD
0.47309446,HOLD
0.4053385,HOLD
0.5149993,HOLD
0.6025848,BUY
0.47552797,HOLD
0.49742967,HOLD
0.53996325,HOLD
0.4964024,HOLD
0.49848902,HOLD
0.52070326,HOLD
0.5203009,HOLD
0.53397727,HOLD
0.39640358,SELL
0.52445513,HOLD
0.4961907,HOLD
0.55017287,HOLD
0.53307587,HOLD
0.52228767,HOLD
0.56516373,HOLD
0.50495005,HOLD
0.50741786,HOLD
0.53579557,HOLD
0.55938494,HOLD
0.51979774,HOLD
0.52290297,HOLD
0.5498147,HOLD
0.5495481,HOLD
0.54040545,HOLD
0.5913549,HOLD
0.52725923,HOLD
0.5476717,HOLD
0.5464939,HOLD
0.53389525,HOLD
0.5560715,HOLD
0.54091465,HOLD
0.5193644,HOLD
0.55526626,HOLD
0.42052722,HOLD
0.54087144,HOLD
0.5050738,HOLD
0.5666055,HOLD
0.5059826,HOLD
0.5005155,HOLD
0.5283284,HOLD
0.55504787,HOLD
0.5154045,HOLD
0.52212185,HOLD
0.5237639,HOLD
0.5319714,HOLD
0.45668522,HOLD
0.5123103,HOLD
0.59714633,HOLD
0.53989273,HOLD
0.5233153,HOLD
0.5542306,HOLD
0.55054307,HOLD
0.48581266,HOLD
0.5439278,HOLD
0.51486444,HOLD
0.5652609,HOLD
0.50433534,HOLD
0.526155,HOLD
0.5280859,HOLD
0.50495005,HOLD
0.54035836,HOLD
0.5484253,HOLD
0.44258457,HOLD
0.5749921,HOLD
0.48968834,HOLD
0.5760039,HOLD
0.4957144,HOLD
0.4898777,HOLD
0.51900274,HOLD
0.52749753,HOLD
0.5281731,HOLD
0.4089818,HOLD
0.5390321,HOLD
0.5307785,HOLD
0.52193075,HOLD
0.436796,HOLD
0.5513695,HOLD
0.54094136,HOLD
0.54441833,HOLD
0.550563,HOLD
0.5181924,HOLD
0.5338173,HOLD
0.52464503,HOLD
0.54359126,HOLD
0.50460577,HOLD
0.54516214,HOLD
0.57668287,HOLD
0.52063024,HOLD
0.5246803,HOLD
0.5032339,HOLD
0.5512167,HOLD
0.5339967,HOLD
0.5377092,HOLD
0.5049945,HOLD
0.59476745,HOLD
0.5269888,HOLD
0.5037201,HOLD
0.5342299,HOLD
0.52546805,HOLD
0.54809505,HOLD
0.54834306,HOLD
0.548752,HOLD
0.5233459,HOLD
0.545217,HOLD
0.5598909,HOLD
0.5269356,HOLD
0.52825224,HOLD
0.5357096,HOLD
0.5253079,HOLD
0.52115357,HOLD
0.5264158,HOLD
0.55288845,HOLD
0.5330942,HOLD
0.50864977,HOLD
0.5260276,HOLD
0.5232777,HOLD
0.5419287,HOLD
0.5268635,HOLD
0.5381299,HOLD
0.55176234,HOLD
0.51616853,HOLD
0.5190673,HOLD
0.53364,HOLD
0.53463876,HOLD
0.50268894,HOLD
0.5172753,HOLD
0.5467181,HOLD
0.49861673,HOLD
0.5143446,HOLD
0.52834547,HOLD
0.5428173,HOLD
0.52397877,HOLD
0.52577937,HOLD
0.53133327,HOLD
0.49570614,HOLD
0.5233434,HOLD
0.5287949,HOLD
0.5451756,HOLD
0.51796836,HOLD
0.50870645,HOLD
0.5083877,HOLD
0.5113338,HOLD
0.51702505,HOLD
0.5258584,HOLD
0.51084685,HOLD
0.5217409,HOLD
0.52497697,HOLD
0.5044713,HOLD
0.50629056,HOLD
0.49652034,HOLD
0.5011063,HOLD
0.50119406,HOLD
0.52861655,HOLD
0.51386744,HOLD
0.53785956,HOLD
0.51616615,HOLD
0.5279708,HOLD
0.51740706,HOLD
0.51179236,HOLD
0.50442034,HOLD
0.5345794,HOLD
0.51658,HOLD
0.53748727,HOLD
0.52577937,HOLD
0.5305449,HOLD
0.5444512,HOLD
0.52603596,HOLD
0.5209489,HOLD
0.506215,HOLD
0.5289512,HOLD
0.50660974,HOLD
0.521458,HOLD
0.5076698,HOLD
0.5184745,HOLD
0.5328237,HOLD
0.49423504,HOLD
0.52898353,HOLD
0.5111197,HOLD
0.5031944,HOLD
0.5209271,HOLD
0.5491073,HOLD
0.5090645,HOLD
0.5116111,HOLD
0.49335867,HOLD
0.5353601,HOLD
0.5256737,HOLD
0.5286278,HOLD
0.5248072,HOLD
0.5315072,HOLD
0.52494764,HOLD
0.51526403,HOLD
0.5171467,HOLD
0.5531315,HOLD
0.5094899,HOLD
0.5288697,HOLD
0.5039321,HOLD
0.5039345,HOLD
0.5216052,HOLD
0.5143667,HOLD
0.5354577,HOLD
0.54568666,HOLD
0.53895074,HOLD
0.5172327,HOLD
0.50775695,HOLD
0.52096075,HOLD
0.54327625,HOLD
0.50811565,HOLD
0.53171146,HOLD
0.5179591,HOLD
0.5273954,HOLD
0.5348537,HOLD
0.5238662,HOLD
0.5709978,HOLD
0.54434943,HOLD
0.52913,HOLD
0.5203334,HOLD
0.537712,HOLD
0.50593185,HOLD
0.51016736,HOLD
0.57940227,HOLD
0.5531871,HOLD
0.4506571,HOLD
0.45919362,HOLD
0.5174918,HOLD
0.42170534,HOLD
0.521167,HOLD
0.45509085,HOLD
0.5119191,HOLD
0.5173762,HOLD
0.49020043,HOLD
0.52656347,HOLD
0.51559794,HOLD
0.4911554,HOLD
0.5194857,HOLD
0.52463055,HOLD
0.52149653,HOLD
0.52378345,HOLD
0.49913627,HOLD
0.48862237,HOLD
0.5207274,HOLD
0.50012016,HOLD
0.5171671,HOLD
0.49986628,HOLD
0.50575316,HOLD
0.528514,HOLD
0.5479544,HOLD
0.52823645,HOLD
0.5297681,HOLD
0.5332675,HOLD
0.5457793,HOLD
0.5348681,HOLD
0.5284997,HOLD
0.5210397,HOLD
0.5060034,HOLD
0.55003464,HOLD
0.51537496,HOLD
0.51267886,HOLD
0.5239286,HOLD
0.5090147,HOLD
0.66499376,BUY
0.5301573,HOLD
0.47937894,HOLD
0.46270552,HOLD
0.6882073,BUY
0.6885044,BUY
0.68659645,BUY
0.63146514,BUY
0.51780057,HOLD
0.42662206,HOLD
0.5286268,HOLD
0.5362067,HOLD
0.5076167,HOLD
0.528112,HOLD
0.52530426,HOLD
0.5219304,HOLD
0.5321983,HOLD
0.5214546,HOLD
0.506121,HOLD
0.51055205,HOLD
0.52496976,HOLD
0.5363829,HOLD
0.5138252,HOLD
0.52722776,HOLD
0.5092686,HOLD
0.52119696,HOLD
0.5066717,HOLD
0.5448175,HOLD
0.5724089,HOLD
0.5006732,HOLD
0.54738414,HOLD
0.5761645,HOLD
0.58772546,HOLD
0.511347,HOLD
0.54122764,HOLD
0.47466508,HOLD
0.60445,BUY
0.5138607,HOLD
0.48389232,HOLD
0.52808905,HOLD
0.5535859,HOLD
0.5320621,HOLD
0.5534468,HOLD
0.49300006,HOLD
0.54074097,HOLD
0.50959444,HOLD
0.5318146,HOLD
0.51688635,HOLD
0.5164697,HOLD
0.5132809,HOLD
0.6527985,BUY
0.55470276,HOLD
0.5401193,HOLD
0.55477715,HOLD
0.51325005,HOLD
0.5518707,HOLD
0.50500065,HOLD
0.5144143,HOLD
0.5356985,HOLD
0.53402174,HOLD
0.48446733,HOLD
0.5197964,HOLD
0.5156117,HOLD
0.51468074,HOLD
0.5013603,HOLD
0.5356589,HOLD
0.50819165,HOLD
0.5236746,HOLD
0.53262633,HOLD
0.51330924,HOLD
0.49684325,HOLD
0.5034037,HOLD
0.5425669,HOLD
0.504859,HOLD
0.52843475,HOLD
0.5064917,HOLD
0.5219047,HOLD
0.5354501,HOLD
0.53213304,HOLD
0.51357436,HOLD
0.68249,BUY
0.5402898,HOLD
0.53062844,HOLD
0.49843103,HOLD
0.51420623,HOLD
0.47600988,HOLD
0.53454936,HOLD
0.51097995,HOLD
0.51734906,HOLD
0.5384043,HOLD
0.51696944,HOLD
0.5235829,HOLD
0.559579,HOLD
0.52088326,HOLD
0.6163091,BUY
0.5407674,HOLD
0.51356506,HOLD
0.5185717,HOLD
0.49702033,HOLD
0.5673448,HOLD
0.58047575,HOLD
0.37667608,SELL
0.54193777,HOLD
0.50798136,HOLD
0.5190219,HOLD
0.50019586,HOLD
0.51203454,HOLD
0.5465945,HOLD
0.4198848,HOLD
0.52970105,HOLD
0.5697184,HOLD
0.4897573,HOLD
0.52171177,HOLD
0.54207957,HOLD
0.50783885,HOLD
0.5045954,HOLD
0.50269216,HOLD
0.49369264,HOLD
0.51070553,HOLD
0.51485246,HOLD
0.5223711,HOLD
0.5186389,HOLD
0.5661617,HOLD
0.49915504,HOLD
0.5175949,HOLD
0.5268544,HOLD
0.5275323,HOLD
0.5296549,HOLD
0.5181632,HOLD
0.50050664,HOLD
0.52659416,HOLD
0.525012,HOLD
0.502628,HOLD
0.49934652,HOLD
0.49032593,HOLD
0.49585593,HOLD
0.5229532,HOLD
0.58598137,HOLD
0.55637205,HOLD
0.58691597,HOLD
0.5721966,HOLD
0.49333006,HOLD
0.5035554,HOLD
0.529168,HOLD
0.51173544,HOLD
0.53195775,HOLD
0.5167401,HOLD
0.5194463,HOLD
0.4975114,HOLD
0.5192378,HOLD
0.4813899,HOLD
0.53616166,HOLD
0.5155201,HOLD
0.5148737,HOLD
0.5412112,HOLD
0.5142665,HOLD
0.5233397,HOLD
0.5124951,HOLD
0.5095092,HOLD
0.5104401,HOLD
0.5079937,HOLD
0.5491073,HOLD
0.51564336,HOLD
0.53421664,HOLD
0.5060077,HOLD
0.53216904,HOLD
0.536078,HOLD
0.5003635,HOLD
0.5272204,HOLD
0.5158865,HOLD
0.50848967,HOLD
0.5076144,HOLD
0.48344064,HOLD
0.53838485,HOLD
0.50706774,HOLD
0.5702281,HOLD
0.45483425,HOLD
0.56070966,HOLD
0.498571,HOLD
0.55879045,HOLD
0.62206167,BUY
0.5092399,HOLD
0.49900836,HOLD
0.51833445,HOLD
0.52931726,HOLD
0.51599514,HOLD
0.50594884,HOLD
0.5095092,HOLD
0.51662177,HOLD
0.53610253,HOLD
0.47816974,HOLD
0.52081877,HOLD
0.5491802,HOLD
0.5165434,HOLD
0.50171936,HOLD
0.50102776,HOLD
0.5358354,HOLD
0.5369992,HOLD
0.4921605,HOLD
0.5322263,HOLD
0.5025152,HOLD
0.5256078,HOLD
0.5127264,HOLD
0.5226669,HOLD
0.5260641,HOLD
0.52344996,HOLD
0.5561865,HOLD
0.5222398,HOLD
0.521306,HOLD
0.52421796,HOLD
0.505075,HOLD
0.60424566,BUY
0.5535477,HOLD
0.4099794,HOLD
0.50482994,HOLD
0.5217385,HOLD
0.48930708,HOLD
0.50720537,HOLD
0.5074596,HOLD
0.46899563,HOLD
0.5156267,HOLD
0.46610183,HOLD
0.54919356,HOLD
0.53204864,HOLD
0.5454845,HOLD
0.644343,BUY
0.5954324,HOLD
0.4756658,HOLD
0.43736285,HOLD
0.61434156,BUY
0.63051033,BUY
0.5279481,HOLD
0.4742351,HOLD
0.5162933,HOLD
0.5062768,HOLD
0.5080815,HOLD
0.49452838,HOLD
0.5093697,HOLD
0.50632393,HOLD
0.5223906,HOLD
0.5053969,HOLD
0.54923064,HOLD
0.5209142,HOLD
0.50435275,HOLD
0.5094362,HOLD
0.50340575,HOLD
0.5166053,HOLD
0.5118622,HOLD
0.507073,HOLD
0.5084795,HOLD
0.508161,HOLD
0.51350754,HOLD
0.50751925,HOLD
0.46908155,HOLD
0.53967756,HOLD
0.4772545,HOLD
0.55639786,HOLD
0.46490344,HOLD
0.513057,HOLD
0.4786398,HOLD
0.52986574,HOLD
0.50054324,HOLD
0.5128498,HOLD
0.51744026,HOLD
0.52241546,HOLD
0.54174113,HOLD
0.5266217,HOLD
0.5416595,HOLD
0.5322384,HOLD
0.5241511,HOLD
0.528821,HOLD
0.5425443,HOLD
0.52705765,HOLD
0.5185982,HOLD
0.51406956,HOLD
0.5266117,HOLD
0.50623906,HOLD
0.5201215,HOLD
0.5478888,HOLD
0.52186036,HOLD
0.48719764,HOLD
0.5072148,HOLD
0.5238103,HOLD
0.50567967,HOLD
0.5230246,HOLD
0.51871306,HOLD
0.5018827,HOLD
0.51049924,HOLD
0.52272755,HOLD
0.49672133,HOLD
0.5127695,HOLD
0.5121931,HOLD
0.49586326,HOLD
0.5380721,HOLD
0.514346,HOLD
0.49948353,HOLD
0.56581753,HOLD
0.49146098,HOLD
0.5137282,HOLD
0.535775,HOLD
0.5343033,HOLD
0.51084214,HOLD
0.52486753,HOLD
0.51084214,HOLD
0.5069842,HOLD
0.49274528,HOLD
0.50099474,HOLD
0.5093401,HOLD
0.5075925,HOLD
0.52948505,HOLD
0.5407627,HOLD
0.52486193,HOLD
0.5178448,HOLD
0.5655014,HOLD
0.5674247,HOLD
0.5214823,HOLD
0.6458398,BUY
0.50278795,HOLD
0.52366287,HOLD
0.5189869,HOLD
0.5115208,HOLD
0.5032933,HOLD
0.5114401,HOLD
0.53366613,HOLD
0.52828914,HOLD
0.50843334,HOLD
0.51847583,HOLD
0.5178144,HOLD
0.53450495,HOLD
0.5246479,HOLD
0.4955247,HOLD
0.50272554,HOLD
0.5032933,HOLD
0.52614135,HOLD
0.5101025,HOLD
0.52059466,HOLD
0.5032933,HOLD
0.4977073,HOLD
0.49969488,HOLD
0.55652446,HOLD
0.54829913,HOLD
0.47110707,HOLD
0.53641653,HOLD
0.5277282,HOLD
0.5280497,HOLD
0.51419634,HOLD
0.521938,HOLD
0.50133246,HOLD
0.44508132,HOLD
0.5750269,HOLD
0.51562005,HOLD
0.51634467,HOLD
0.51543236,HOLD
0.52406657,HOLD
0.5136279,HOLD
0.5039828,HOLD
0.4949796,HOLD
0.51096004,HOLD
0.52859557,HOLD
0.48897594,HOLD
0.511422,HOLD
0.50865954,HOLD
0.51247656,HOLD
0.5399379,HOLD
0.61259305,BUY
0.5192802,HOLD
0.5483365,HOLD
0.50397384,HOLD
0.50121844,HOLD
0.533327,HOLD
0.5187319,HOLD
0.5160798,HOLD
0.50772434,HOLD
0.4955469,HOLD
0.49858364,HOLD
0.5008242,HOLD
0.5104304,HOLD
0.5705139,HOLD
0.38105315,SELL
0.58319235,HOLD
0.50401235,HOLD
0.4979379,HOLD
0.55464333,HOLD
0.5135953,HOLD
0.56620824,HOLD
0.550916,HOLD
0.5854417,HOLD
0.50175846,HOLD
0.5058554,HOLD
0.5132089,HOLD
0.5126404,HOLD
0.5343814,HOLD
0.5230883,HOLD
0.51569676,HOLD
0.5140265,HOLD
0.56290084,HOLD
0.5246496,HOLD
0.4998915,HOLD
0.49853125,HOLD
0.5495384,HOLD
0.5430298,HOLD
0.58029336,HOLD
0.5343436,HOLD
0.5743204,HOLD
0.50858325,HOLD
0.50799567,HOLD
0.5083201,HOLD
0.52338743,HOLD
0.6425946,BUY
0.50695795,HOLD
0.53670913,HOLD
0.50750136,HOLD
0.57393605,HOLD
0.5212102,HOLD
0.5488805,HOLD
0.5256383,HOLD
0.5296783,HOLD
0.37410665,SELL
0.5520067,HOLD
0.4864932,HOLD
0.5107455,HOLD
0.5210032,HOLD
0.52881736,HOLD
0.49007064,HOLD
0.51925415,HOLD
0.57620776,HOLD
0.5151219,HOLD
0.4844082,HOLD
0.50201267,HOLD
0.53384113,HOLD
0.5082701,HOLD
0.47577807,HOLD
0.5359886,HOLD
0.5153483,HOLD
0.52495944,HOLD
0.5261716,HOLD
0.51935774,HOLD
0.49605638,HOLD
0.51206595,HOLD
0.5344587,HOLD
0.51027334,HOLD
0.51403266,HOLD
0.50935614,HOLD
0.52760184,HOLD
0.51324517,HOLD
0.50958437,HOLD
0.50648713,HOLD
0.5267176,HOLD
0.52070403,HOLD
0.5253652,HOLD
0.5084857,HOLD
0.5165947,HOLD
0.52873224,HOLD
0.5384334,HOLD
0.5263756,HOLD
0.50820136,HOLD
0.5111532,HOLD
0.51071715,HOLD
0.5245577,HOLD
0.5175949,HOLD
0.48626754,HOLD
0.51832134,HOLD
0.5287973,HOLD
0.5540091,HOLD
0.52538794,HOLD
0.5585941,HOLD
0.47413892,HOLD
0.5176458,HOLD
0.520232,HOLD
0.5023917,HOLD
0.49679205,HOLD
0.5506385,HOLD
0.52707124,HOLD
0.5249982,HOLD
0.5225352,HOLD
0.52997285,HOLD
0.5302249,HOLD
0.5107862,HOLD
0.5217199,HOLD
0.5257774,HOLD
0.54437715,HOLD
0.4885165,HOLD
0.5154151,HOLD
0.5245053,HOLD
0.5152139,HOLD
0.5119591,HOLD
0.5093077,HOLD
0.5268657,HOLD
0.52776664,HOLD
0.5178785,HOLD
0.5480221,HOLD
0.5126861,HOLD
0.5223906,HOLD
0.5140294,HOLD
0.51643836,HOLD
0.52795404,HOLD
0.5144251,HOLD
0.50971216,HOLD
0.5179478,HOLD
0.5160555,HOLD
0.53040135,HOLD
0.5028913,HOLD
0.5273644,HOLD
0.51790375,HOLD
0.5258803,HOLD
0.53450954,HOLD
0.51591176,HOLD
0.50467974,HOLD
0.53297275,HOLD
0.47255015,HOLD
0.5111725,HOLD
0.5364948,HOLD
0.51120716,HOLD
0.5138043,HOLD
0.5204543,HOLD
0.55254346,HOLD
0.5115475,HOLD
0.50886816,HOLD
0.55298555,HOLD
0.5020493,HOLD
0.51368254,HOLD
0.5246403,HOLD
0.46954787,HOLD
0.5157563,HOLD
0.5378371,HOLD
0.5103238,HOLD
0.5176755,HOLD
0.5103238,HOLD
0.5044176,HOLD
0.52009773,HOLD
0.4786602,HOLD
0.557135,HOLD
0.5690637,HOLD
0.5393634,HOLD
0.57667243,HOLD
0.47706598,HOLD
0.6545415,BUY
0.52402824,HOLD
0.4688847,HOLD
0.49971905,HOLD
0.5359906,HOLD
0.4977627,HOLD
0.52257276,HOLD
0.5021607,HOLD
0.5117279,HOLD
0.51444906,HOLD
0.4982637,HOLD
0.51905,HOLD
0.531834,HOLD
0.50224686,HOLD
0.53275895,HOLD
0.4907637,HOLD
0.5207181,HOLD
0.52728504,HOLD
0.5188163,HOLD
0.51274484,HOLD
0.5254514,HOLD
0.544029,HOLD
0.491599,HOLD
0.50201964,HOLD
0.51919687,HOLD
0.5392269,HOLD
0.5020764,HOLD
0.51241326,HOLD
0.5349146,HOLD
0.50870705,HOLD
0.5217723,HOLD
0.5353927,HOLD
0.5132183,HOLD
0.5324423,HOLD
0.494494,HOLD
0.52316165,HOLD
0.51267827,HOLD
0.5045111,HOLD
0.5316709,HOLD
0.49808866,HOLD
0.5296487,HOLD
0.5159771,HOLD
0.5296363,HOLD
0.5311268,HOLD
0.4990352,HOLD
0.55207926,HOLD
0.51436293,HOLD
0.5137417,HOLD
0.5196103,HOLD
0.5302917,HOLD
0.510036,HOLD
0.51064175,HOLD
0.47646236,HOLD
0.5363528,HOLD
0.52204186,HOLD
0.506319,HOLD
0.5252815,HOLD
0.6392307,BUY
0.52316,HOLD
0.4951035,HOLD
0.4968194,HOLD
0.51033545,HOLD
0.50130594,HOLD
0.50113654,HOLD
0.5080815,HOLD
0.5062268,HOLD
0.518659,HOLD
0.5355491,HOLD
0.50850695,HOLD
0.52160645,HOLD
0.52647007,HOLD
0.5016787,HOLD
0.53262633,HOLD
0.51070666,HOLD
0.51696205,HOLD
0.50457567,HOLD
0.5180409,HOLD
0.5667699,HOLD
0.42374167,HOLD
0.5291919,HOLD
0.5084314,HOLD
0.5256393,HOLD
0.5039051,HOLD
0.51725215,HOLD
0.5294311,HOLD
0.49049824,HOLD
0.5152441,HOLD
0.5041624,HOLD
0.5389133,HOLD
0.50157064,HOLD
0.53042024,HOLD
0.5138252,HOLD
0.49392915,HOLD
0.54317564,HOLD
0.5224764,HOLD
0.58965474,HOLD
0.5349632,HOLD
0.52223307,HOLD
0.49815783,HOLD
0.5172317,HOLD
0.54502076,HOLD
0.503273,HOLD
0.519627,HOLD
0.49730432,HOLD
0.5083201,HOLD
0.52059466,HOLD
0.5107659,HOLD
0.51279753,HOLD
0.5049005,HOLD
0.5322539,HOLD
0.5168354,HOLD
0.5086216,HOLD
0.52054423,HOLD
0.53408825,HOLD
0.5126861,HOLD
0.5045189,HOLD
0.5346171,HOLD
0.5207324,HOLD
0.510431,HOLD
0.5296772,HOLD
0.50349396,HOLD
0.5250003,HOLD
0.52777755,HOLD
0.5060515,HOLD
0.50211746,HOLD
0.5072807,HOLD
0.5264209,HOLD
0.5013263,HOLD
0.4925525,HOLD
0.52210975,HOLD
0.502784,HOLD
0.50336224,HOLD
0.51779383,HOLD
0.51148164,HOLD
0.51183903,HOLD
0.52431345,HOLD
